collection_date,collection_time,station_id,station_name,train_category,train_number,train_operator,train_to,departure_date,departure_time,arrival_date,arrival_time,departure_timestamp,arrival_timestamp,delay,platform,prognosis_departure,prognosis_arrival,prognosis_platform,capacity1st,capacity2nd,board_type,request_time,request_date
2025-04-06,17:43:15,8505000,Luzern,IR,VAE,SOB-sob,St. Gallen,2025-02-01,15:21:00,,,15:21:00,,,3,,,,,,arrival,15:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,S,9,SBB,Lenzburg,2025-02-01,15:58:00,,,15:58:00,,,9,,,,,,arrival,16:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,S,4,ZB,Stans,2025-02-01,16:01:00,,,16:01:00,,,14,,,,,,arrival,16:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,IR,15,SBB,Lausanne,2025-02-01,16:01:00,,,16:01:00,,,4,,,,,,arrival,16:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-02-01,16:03:00,,,16:03:00,,,5,,,,,,arrival,16:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,RE,7,BLS-bls,Bern,2025-02-01,16:03:00,,,16:03:00,,,5,,,,,,arrival,16:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,EC,000173,SBB,Basel SBB,2025-02-01,16:05:00,,,16:05:00,,,,,,,,,arrival,16:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,S,1,SBB,Baar,2025-02-01,16:07:00,,,16:07:00,,,,,,,,,arrival,16:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,S,1,SBB,Sursee,2025-02-01,16:15:00,,,16:15:00,,,,,,,,,arrival,16:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,S,5,ZB,Giswil,2025-02-01,16:16:00,,,16:16:00,,,14,,,,,,arrival,16:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,IR,VAE,SOB-sob,St. Gallen,2025-02-01,16:21:00,,,16:21:00,,,2,,,,,,arrival,16:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,S,9,SBB,Lenzburg,2025-02-01,16:58:00,,,16:58:00,,,10,,,,,,arrival,17:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,S,4,ZB,Stans,2025-02-01,17:01:00,,,17:01:00,,,14,,,,,,arrival,17:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,IR,15,SBB,Lausanne,2025-02-01,17:01:00,,,17:01:00,,,4,,,,,,arrival,17:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-02-01,17:03:00,,,17:03:00,,,5,,,,,,arrival,17:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,RE,7,BLS-bls,Bern,2025-02-01,17:03:00,,,17:03:00,,,5,,,,,,arrival,17:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,IR,26,SOB-sob,Basel SBB,2025-02-01,17:05:00,,,17:05:00,,,,,,,,,arrival,17:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,S,1,SBB,Baar,2025-02-01,17:07:00,,,17:07:00,,,,,,,,,arrival,17:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,S,1,SBB,Sursee,2025-02-01,17:15:00,,,17:15:00,,,,,,,,,arrival,17:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,S,5,ZB,Giswil,2025-02-01,17:16:00,,,17:16:00,,,14,,,,,,arrival,17:00,2025-02-01
2025-04-06,17:43:15,8505000,Luzern,IR,LEX,ZB,Engelberg,2025-02-01,17:19:00,,,17:19:00,,,13,,,,,,arrival,17:00,2025-02-01
