collection_date,collection_time,station_id,station_name,train_category,train_number,train_operator,train_to,departure_date,departure_time,arrival_date,arrival_time,departure_timestamp,arrival_timestamp,delay,platform,prognosis_departure,prognosis_arrival,prognosis_platform,capacity1st,capacity2nd,board_type,request_time,request_date
2025-04-06,16:02:13,8503000,Zürich HB,S,9,SBB,Uster,2025-01-01,21:02:00,,,21:02:00,,,,,,,,,arrival,21:00,2025-01-01
2025-04-06,16:02:13,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-01,21:02:00,,,21:02:00,,,,,,,,,arrival,21:00,2025-01-01
2025-04-06,16:02:13,8503000,Zürich HB,ICE,000079,SBB,Basel Bad Bf,2025-01-01,22:00:00,,,22:00:00,,,10,,,,,,arrival,22:00,2025-01-01
2025-04-06,16:02:13,8503000,Zürich HB,S,9,SBB,Uster,2025-01-01,22:02:00,,,22:02:00,,,,,,,,,arrival,22:00,2025-01-01
2025-04-06,16:02:13,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-01,22:02:00,,,22:02:00,,,,,,,,,arrival,22:00,2025-01-01
2025-04-06,16:02:13,8503000,Zürich HB,S,11,SBB,Aarau,2025-01-01,23:00:00,,,23:00:00,,,,,,,,,arrival,23:00,2025-01-01
2025-04-06,16:02:13,8503000,Zürich HB,S,9,SBB,Uster,2025-01-01,23:02:00,,,23:02:00,,,,,,,,,arrival,23:00,2025-01-01
2025-04-06,16:02:13,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-01,23:02:00,,,23:02:00,,,,,,,,,arrival,23:00,2025-01-01
2025-04-06,16:02:13,8503000,Zürich HB,IC,8,SBB,Bern,2025-01-01,23:02:00,,,23:02:00,,,,,,,,,arrival,23:00,2025-01-01
2025-04-06,16:02:14,8503000,Zürich HB,RE,002560,SBB,Zug,2025-01-02,04:55:00,,,04:55:00,,,3,,,,,,arrival,05:00,2025-01-02
2025-04-06,16:02:14,8503000,Zürich HB,S,16,SBB,Rapperswil SG,2025-01-02,05:11:00,,,05:11:00,,,,,,,,,arrival,05:00,2025-01-02
2025-04-06,16:02:14,8503000,Zürich HB,S,11,SBB,Aarau,2025-01-02,06:00:00,,,06:00:00,,,,,,,,,arrival,06:00,2025-01-02
2025-04-06,16:02:14,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-02,06:02:00,,,06:02:00,,,,,,,,,arrival,06:00,2025-01-02
2025-04-06,16:02:15,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-01-02,07:00:00,,,07:00:00,,,10,,,,,,arrival,07:00,2025-01-02
2025-04-06,16:02:15,8503000,Zürich HB,IC,8,SBB,Bern,2025-01-02,07:01:00,,,07:01:00,,,,,,,,,arrival,07:00,2025-01-02
2025-04-06,16:02:15,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-01-02,08:00:00,,,08:00:00,,,16,,,,,,arrival,08:00,2025-01-02
2025-04-06,16:02:15,8503000,Zürich HB,S,9,SBB,Uster,2025-01-02,08:02:00,,,08:02:00,,,,,,,,,arrival,08:00,2025-01-02
2025-04-06,16:02:15,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-02,08:02:00,,,08:02:00,,,,,,,,,arrival,08:00,2025-01-02
2025-04-06,16:02:16,8503000,Zürich HB,ICE,000003,SBB,Basel Bad Bf,2025-01-02,09:00:00,,,09:00:00,,,8,,,,,,arrival,09:00,2025-01-02
2025-04-06,16:02:16,8503000,Zürich HB,S,9,SBB,Uster,2025-01-02,09:02:00,,,09:02:00,,,,,,,,,arrival,09:00,2025-01-02
2025-04-06,16:02:16,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-02,09:02:00,,,09:02:00,,,,,,,,,arrival,09:00,2025-01-02
2025-04-06,16:02:16,8503000,Zürich HB,ICE,000271,SBB,Basel Bad Bf,2025-01-02,10:00:00,,,10:00:00,,,,,,,,,arrival,10:00,2025-01-02
2025-04-06,16:02:16,8503000,Zürich HB,S,9,SBB,Uster,2025-01-02,10:02:00,,,10:02:00,,,,,,,,,arrival,10:00,2025-01-02
2025-04-06,16:02:16,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-02,10:02:00,,,10:02:00,,,,,,,,,arrival,10:00,2025-01-02
2025-04-06,16:02:17,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-01-02,11:00:00,,,11:00:00,,,11,,,,,,arrival,11:00,2025-01-02
2025-04-06,16:02:17,8503000,Zürich HB,S,9,SBB,Uster,2025-01-02,11:02:00,,,11:02:00,,,,,,,,,arrival,11:00,2025-01-02
2025-04-06,16:02:17,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-02,11:02:00,,,11:02:00,,,,,,,,,arrival,11:00,2025-01-02
2025-04-06,16:02:17,8503000,Zürich HB,S,11,SBB,Aarau,2025-01-02,12:00:00,,,12:00:00,,,,,,,,,arrival,12:00,2025-01-02
2025-04-06,16:02:17,8503000,Zürich HB,S,9,SBB,Uster,2025-01-02,12:02:00,,,12:02:00,,,,,,,,,arrival,12:00,2025-01-02
2025-04-06,16:02:17,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-02,12:02:00,,,12:02:00,,,,,,,,,arrival,12:00,2025-01-02
2025-04-06,16:02:17,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-01-02,13:00:00,,,13:00:00,,,15,,,,,,arrival,13:00,2025-01-02
2025-04-06,16:02:17,8503000,Zürich HB,S,9,SBB,Uster,2025-01-02,13:02:00,,,13:02:00,,,,,,,,,arrival,13:00,2025-01-02
2025-04-06,16:02:17,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-02,13:02:00,,,13:02:00,,,,,,,,,arrival,13:00,2025-01-02
2025-04-06,16:02:18,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-01-02,14:00:00,,,14:00:00,,,,,,,,,arrival,14:00,2025-01-02
2025-04-06,16:02:18,8503000,Zürich HB,S,9,SBB,Uster,2025-01-02,14:02:00,,,14:02:00,,,,,,,,,arrival,14:00,2025-01-02
2025-04-06,16:02:18,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-02,14:02:00,,,14:02:00,,,,,,,,,arrival,14:00,2025-01-02
2025-04-06,16:02:18,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-01-02,15:00:00,,,15:00:00,,,5,,,,,,arrival,15:00,2025-01-02
2025-04-06,16:02:18,8503000,Zürich HB,S,9,SBB,Uster,2025-01-02,15:02:00,,,15:02:00,,,,,,,,,arrival,15:00,2025-01-02
2025-04-06,16:02:18,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-02,15:02:00,,,15:02:00,,,,,,,,,arrival,15:00,2025-01-02
2025-04-06,16:02:18,8503000,Zürich HB,ICE,000073,SBB,Basel Bad Bf,2025-01-02,16:00:00,,,16:00:00,,,13,,,,,,arrival,16:00,2025-01-02
2025-04-06,16:02:18,8503000,Zürich HB,S,9,SBB,Uster,2025-01-02,16:02:00,,,16:02:00,,,,,,,,,arrival,16:00,2025-01-02
2025-04-06,16:02:18,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-02,16:02:00,,,16:02:00,,,,,,,,,arrival,16:00,2025-01-02
2025-04-06,16:02:19,8503000,Zürich HB,EC,000009,SBB,Basel Bad Bf,2025-01-02,17:00:00,,,17:00:00,,,13,,,,,,arrival,17:00,2025-01-02
2025-04-06,16:02:19,8503000,Zürich HB,S,9,SBB,Uster,2025-01-02,17:02:00,,,17:02:00,,,,,,,,,arrival,17:00,2025-01-02
2025-04-06,16:02:19,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-02,17:02:00,,,17:02:00,,,,,,,,,arrival,17:00,2025-01-02
2025-04-06,16:02:19,8503000,Zürich HB,ICE,000075,SBB,Basel Bad Bf,2025-01-02,18:00:00,,,18:00:00,,,11,,,,,,arrival,18:00,2025-01-02
2025-04-06,16:02:19,8503000,Zürich HB,S,9,SBB,Uster,2025-01-02,18:02:00,,,18:02:00,,,,,,,,,arrival,18:00,2025-01-02
2025-04-06,16:02:19,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-02,18:02:00,,,18:02:00,,,,,,,,,arrival,18:00,2025-01-02
2025-04-06,16:02:19,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-01-02,19:00:00,,,19:00:00,,,10,,,,,,arrival,19:00,2025-01-02
2025-04-06,16:02:19,8503000,Zürich HB,S,9,SBB,Uster,2025-01-02,19:02:00,,,19:02:00,,,,,,,,,arrival,19:00,2025-01-02
2025-04-06,16:02:19,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-02,19:02:00,,,19:02:00,,,,,,,,,arrival,19:00,2025-01-02
2025-04-06,16:02:19,8503000,Zürich HB,ICE,000077,SBB,Basel Bad Bf,2025-01-02,20:00:00,,,20:00:00,,,12,,,,,,arrival,20:00,2025-01-02
2025-04-06,16:02:19,8503000,Zürich HB,S,9,SBB,Uster,2025-01-02,20:02:00,,,20:02:00,,,,,,,,,arrival,20:00,2025-01-02
2025-04-06,16:02:19,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-02,20:02:00,,,20:02:00,,,,,,,,,arrival,20:00,2025-01-02
2025-04-06,16:02:20,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-01-02,21:00:00,,,21:00:00,,,33,,,,,,arrival,21:00,2025-01-02
2025-04-06,16:02:20,8503000,Zürich HB,S,9,SBB,Uster,2025-01-02,21:02:00,,,21:02:00,,,,,,,,,arrival,21:00,2025-01-02
2025-04-06,16:02:20,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-02,21:02:00,,,21:02:00,,,,,,,,,arrival,21:00,2025-01-02
2025-04-06,16:02:20,8503000,Zürich HB,ICE,000079,SBB,Basel Bad Bf,2025-01-02,22:00:00,,,22:00:00,,,10,,,,,,arrival,22:00,2025-01-02
2025-04-06,16:02:20,8503000,Zürich HB,S,9,SBB,Uster,2025-01-02,22:02:00,,,22:02:00,,,,,,,,,arrival,22:00,2025-01-02
2025-04-06,16:02:20,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-02,22:02:00,,,22:02:00,,,,,,,,,arrival,22:00,2025-01-02
2025-04-06,16:02:20,8503000,Zürich HB,S,11,SBB,Aarau,2025-01-02,23:00:00,,,23:00:00,,,,,,,,,arrival,23:00,2025-01-02
2025-04-06,16:02:20,8503000,Zürich HB,S,9,SBB,Uster,2025-01-02,23:02:00,,,23:02:00,,,,,,,,,arrival,23:00,2025-01-02
2025-04-06,16:02:20,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-02,23:02:00,,,23:02:00,,,,,,,,,arrival,23:00,2025-01-02
2025-04-06,16:02:20,8503000,Zürich HB,IC,8,SBB,Bern,2025-01-02,23:02:00,,,23:02:00,,,,,,,,,arrival,23:00,2025-01-02
2025-04-06,16:02:21,8503000,Zürich HB,RE,002560,SBB,Zug,2025-01-03,04:55:00,,,04:55:00,,,6,,,,,,arrival,05:00,2025-01-03
2025-04-06,16:02:21,8503000,Zürich HB,S,16,SBB,Rapperswil SG,2025-01-03,05:11:00,,,05:11:00,,,,,,,,,arrival,05:00,2025-01-03
2025-04-06,16:02:21,8503000,Zürich HB,S,4,SZU,Langnau-Gattikon,2025-01-03,05:11:00,,,05:11:00,,,21,,,,,,arrival,05:00,2025-01-03
2025-04-06,16:02:21,8503000,Zürich HB,S,11,SBB,Aarau,2025-01-03,06:00:00,,,06:00:00,,,,,,,,,arrival,06:00,2025-01-03
2025-04-06,16:02:21,8503000,Zürich HB,S,9,SBB,Uster,2025-01-03,06:02:00,,,06:02:00,,,,,,,,,arrival,06:00,2025-01-03
2025-04-06,16:02:21,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-03,06:02:00,,,06:02:00,,,,,,,,,arrival,06:00,2025-01-03
2025-04-06,16:02:22,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-01-03,07:00:00,,,07:00:00,,,12,,,,,,arrival,07:00,2025-01-03
2025-04-06,16:02:22,8503000,Zürich HB,IC,8,SBB,Bern,2025-01-03,07:01:00,,,07:01:00,,,,,,,,,arrival,07:00,2025-01-03
2025-04-06,16:02:22,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-01-03,08:00:00,,,08:00:00,,,,,,,,,arrival,08:00,2025-01-03
2025-04-06,16:02:22,8503000,Zürich HB,S,9,SBB,Uster,2025-01-03,08:02:00,,,08:02:00,,,,,,,,,arrival,08:00,2025-01-03
2025-04-06,16:02:22,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-03,08:02:00,,,08:02:00,,,,,,,,,arrival,08:00,2025-01-03
2025-04-06,16:02:23,8503000,Zürich HB,ICE,000003,SBB,Basel Bad Bf,2025-01-03,09:00:00,,,09:00:00,,,11,,,,,,arrival,09:00,2025-01-03
2025-04-06,16:02:23,8503000,Zürich HB,S,9,SBB,Uster,2025-01-03,09:02:00,,,09:02:00,,,,,,,,,arrival,09:00,2025-01-03
2025-04-06,16:02:23,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-03,09:02:00,,,09:02:00,,,,,,,,,arrival,09:00,2025-01-03
2025-04-06,16:02:23,8503000,Zürich HB,ICE,000271,SBB,Basel Bad Bf,2025-01-03,10:00:00,,,10:00:00,,,,,,,,,arrival,10:00,2025-01-03
2025-04-06,16:02:23,8503000,Zürich HB,S,9,SBB,Uster,2025-01-03,10:02:00,,,10:02:00,,,,,,,,,arrival,10:00,2025-01-03
2025-04-06,16:02:23,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-03,10:02:00,,,10:02:00,,,,,,,,,arrival,10:00,2025-01-03
2025-04-06,16:02:23,8503000,Zürich HB,IC,3,SBB,Basel SBB,2025-01-03,11:00:00,,,11:00:00,,,16,,,,,,arrival,11:00,2025-01-03
2025-04-06,16:02:23,8503000,Zürich HB,S,9,SBB,Uster,2025-01-03,11:02:00,,,11:02:00,,,,,,,,,arrival,11:00,2025-01-03
2025-04-06,16:02:23,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-03,11:02:00,,,11:02:00,,,,,,,,,arrival,11:00,2025-01-03
2025-04-06,16:02:24,8503000,Zürich HB,EC,000151,SBB,Basel Bad Bf,2025-01-03,12:00:00,,,12:00:00,,,,,,,,,arrival,12:00,2025-01-03
2025-04-06,16:02:24,8503000,Zürich HB,S,9,SBB,Uster,2025-01-03,12:02:00,,,12:02:00,,,,,,,,,arrival,12:00,2025-01-03
2025-04-06,16:02:24,8503000,Zürich HB,S,3,SBB,Zürich Hardbrücke,2025-01-03,12:02:00,,,12:02:00,,,,,,,,,arrival,12:00,2025-01-03
