collection_date,collection_time,station_id,station_name,train_category,train_number,train_operator,train_to,scheduled_departure,scheduled_arrival,departure_delay,arrival_delay,platform,departure_prognosis,arrival_prognosis,board_type
2025-04-04,16:06:30,8505000,Luzern,IR,LEX,ZB,Engelberg,2025-03-17 05:04:00,,,,15,1742184240,,departure
2025-04-04,16:06:30,8505000,Luzern,S,1,SBB,Sursee,2025-03-17 05:14:00,,,,4,1742184840,,departure
2025-04-04,16:06:30,8505000,Luzern,S,6,BLS-bls,Langnau i.E.,2025-03-17 05:16:00,,,,10,1742184960,,departure
2025-04-04,16:06:30,8505000,Luzern,S,6,BLS-bls,Langenthal,2025-03-17 05:16:00,,,,10,1742184960,,departure
2025-04-04,16:06:30,8505000,Luzern,S,1,SBB,Baar,2025-03-17 05:21:00,,,,9,1742185260,,departure
2025-04-04,16:06:30,8505000,Luzern,S,55,ZB,Sachseln,2025-03-17 05:24:00,,,,13B,1742185440,,departure
2025-04-04,16:06:30,8505000,Luzern,S,4,ZB,Wolfenschiessen,2025-03-17 05:27:00,,,,14B,1742185620,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,27,SBB,Basel SBB,2025-03-17 05:30:00,,,,7,1742185800,,departure
2025-04-04,16:06:30,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-17 05:32:00,,,,11,1742185920,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,75,SBB,Konstanz,2025-03-17 05:35:00,,,,5,1742186100,,departure
2025-04-04,16:06:30,8505000,Luzern,S,3,SBB,Brunnen,2025-03-17 05:39:00,,,,2,1742186340,,departure
2025-04-04,16:06:30,8505000,Luzern,S,5,ZB,Giswil,2025-03-17 05:42:00,,,,15,1742186520,,departure
2025-04-04,16:06:30,8505000,Luzern,S,1,SBB,Sursee,2025-03-17 05:44:00,,,,9,1742186640,,departure
2025-04-04,16:06:30,8505000,Luzern,S,1,SBB,Baar,2025-03-17 05:51:00,,,,7,1742187060,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,26,SBB,Basel SBB,2025-03-17 05:54:00,,,,4,1742187240,,departure
2025-04-04,16:06:30,8505000,Luzern,RE,7,BLS-bls,Bern,2025-03-17 05:57:00,,,,5,1742187420,,departure
2025-04-04,16:06:30,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-03-17 05:57:00,,,,5,1742187420,,departure
2025-04-04,16:06:30,8505000,Luzern,S,4,ZB,Stans,2025-03-17 05:57:00,,,,14,1742187420,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,15,SBB,Genève-Aéroport,2025-03-17 06:00:00,,,,8,1742187600,,departure
2025-04-04,16:06:30,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-17 06:02:00,,,,10,1742187720,,departure
2025-04-04,16:06:30,8505000,Luzern,RE,24,SBB,Olten,2025-03-17 06:05:00,,,,9,1742187900,,departure
2025-04-04,16:06:30,8505000,Luzern,PE,LIX,ZB,Interlaken Ost,2025-03-17 06:06:00,,,,12,1742187960,,departure
2025-04-04,16:06:30,8505000,Luzern,S,3,SBB,Brunnen,2025-03-17 06:06:00,,,,11B-D,1742187960,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,70,SBB,Zürich HB,2025-03-17 06:09:00,,,,3,1742188140,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,LEX,ZB,Engelberg,2025-03-17 06:10:00,,,,13BC,1742188200,,departure
2025-04-04,16:06:30,8505000,Luzern,S,5,ZB,Giswil,2025-03-17 06:12:00,,,,14,1742188320,,departure
2025-04-04,16:06:30,8505000,Luzern,S,1,SBB,Sursee,2025-03-17 06:14:00,,,,4,1742188440,,departure
2025-04-04,16:06:30,8505000,Luzern,S,6,BLS-bls,Langenthal,2025-03-17 06:16:00,,,,5,1742188560,,departure
2025-04-04,16:06:30,8505000,Luzern,S,6,BLS-bls,Langnau i.E.,2025-03-17 06:16:00,,,,5,1742188560,,departure
2025-04-04,16:06:30,8505000,Luzern,IC,21,SBB,Lugano,2025-03-17 06:18:00,,,,7,1742188680,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,002566,SBB,Zürich HB,2025-03-17 06:20:00,,,,10,1742188800,,departure
2025-04-04,16:06:30,8505000,Luzern,S,1,SBB,Baar,2025-03-17 06:21:00,,,,11,1742188860,,departure
2025-04-04,16:06:30,8505000,Luzern,S,55,ZB,Sachseln,2025-03-17 06:24:00,,,,15,1742189040,,departure
2025-04-04,16:06:30,8505000,Luzern,S,4,ZB,Wolfenschiessen,2025-03-17 06:27:00,,,,14,1742189220,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,27,SBB,Basel SBB,2025-03-17 06:30:00,,,,6,1742189400,,departure
2025-04-04,16:06:30,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-17 06:32:00,,,,4,1742189520,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,75,SBB,Zürich HB,2025-03-17 06:35:00,,,,7,1742189700,,departure
2025-04-04,16:06:30,8505000,Luzern,S,77,BLS-bls,Willisau,2025-03-17 06:37:00,,,,3,1742189820,,departure
2025-04-04,16:06:30,8505000,Luzern,S,44,ZB,Stans,2025-03-17 06:38:00,,,,13,1742189880,,departure
2025-04-04,16:06:30,8505000,Luzern,S,3,SBB,Brunnen,2025-03-17 06:39:00,,,,2,1742189940,,departure
2025-04-04,16:06:30,8505000,Luzern,S,5,ZB,Giswil,2025-03-17 06:42:00,,,,14,1742190120,,departure
2025-04-04,16:06:30,8505000,Luzern,S,1,SBB,Sursee,2025-03-17 06:44:00,,,,10,1742190240,,departure
2025-04-04,16:06:30,8505000,Luzern,S,41,ZB,Horw,2025-03-17 06:49:00,,,,15,1742190540,,departure
2025-04-04,16:06:30,8505000,Luzern,S,1,SBB,Baar,2025-03-17 06:51:00,,,,3,1742190660,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,26,SOB-sob,Basel SBB,2025-03-17 06:54:00,,,,6,1742190840,,departure
2025-04-04,16:06:30,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-03-17 06:57:00,,,,5,1742191020,,departure
2025-04-04,16:06:30,8505000,Luzern,RE,7,BLS-bls,Bern,2025-03-17 06:57:00,,,,5,1742191020,,departure
2025-04-04,16:06:30,8505000,Luzern,S,4,ZB,Stans,2025-03-17 06:57:00,,,,13,1742191020,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,15,SBB,Genève-Aéroport,2025-03-17 07:00:00,,,,8,1742191200,,departure
2025-04-04,16:06:30,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-17 07:02:00,,,,10,1742191320,,departure
2025-04-04,16:06:30,8505000,Luzern,RE,24,SBB,Olten,2025-03-17 07:05:00,,,,9,1742191500,,departure
2025-04-04,16:06:30,8505000,Luzern,PE,LIX,ZB,Interlaken Ost,2025-03-17 07:06:00,,,,14,1742191560,,departure
2025-04-04,16:06:30,8505000,Luzern,S,3,SBB,Brunnen,2025-03-17 07:06:00,,,,11,1742191560,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,70,SBB,Zürich Flughafen,2025-03-17 07:09:00,,,,7,1742191740,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,LEX,ZB,Engelberg,2025-03-17 07:10:00,,,,12,1742191800,,departure
2025-04-04,16:06:30,8505000,Luzern,S,5,ZB,Giswil,2025-03-17 07:12:00,,,,15,1742191920,,departure
2025-04-04,16:06:30,8505000,Luzern,S,1,SBB,Sursee,2025-03-17 07:14:00,,,,3,1742192040,,departure
2025-04-04,16:06:30,8505000,Luzern,S,6,BLS-bls,Langnau i.E.,2025-03-17 07:16:00,,,,5,1742192160,,departure
2025-04-04,16:06:30,8505000,Luzern,S,6,BLS-bls,Langenthal,2025-03-17 07:16:00,,,,5,1742192160,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,26,SOB-sob,Locarno,2025-03-17 07:18:00,,,,6,1742192280,,departure
2025-04-04,16:06:30,8505000,Luzern,S,41,ZB,Horw,2025-03-17 07:19:00,,,,13,1742192340,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,002568,SBB,Zürich HB,2025-03-17 07:20:00,,,,9,1742192400,,departure
2025-04-04,16:06:30,8505000,Luzern,S,1,SBB,Baar,2025-03-17 07:21:00,,,,8,1742192460,,departure
2025-04-04,16:06:30,8505000,Luzern,S,4,ZB,Wolfenschiessen,2025-03-17 07:27:00,,,,14,1742192820,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,27,SBB,Basel SBB,2025-03-17 07:30:00,,,,4,1742193000,,departure
2025-04-04,16:06:30,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-17 07:32:00,,,,7,1742193120,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,75,SBB,Konstanz,2025-03-17 07:35:00,,,,5,1742193300,,departure
2025-04-04,16:06:30,8505000,Luzern,S,77,BLS-bls,Willisau,2025-03-17 07:37:00,,,,2,1742193420,,departure
2025-04-04,16:06:30,8505000,Luzern,S,44,ZB,Stans,2025-03-17 07:38:00,,,,12,1742193480,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,VAE,SOB-sob,St. Gallen,2025-03-17 07:39:00,,,,3,1742193540,,departure
2025-04-04,16:06:30,8505000,Luzern,S,5,ZB,Giswil,2025-03-17 07:42:00,,,,13,1742193720,,departure
2025-04-04,16:06:30,8505000,Luzern,S,1,SBB,Sursee,2025-03-17 07:44:00,,,,9,1742193840,,departure
2025-04-04,16:06:30,8505000,Luzern,S,41,ZB,Horw,2025-03-17 07:49:00,,,,15,1742194140,,departure
2025-04-04,16:06:30,8505000,Luzern,S,1,SBB,Baar,2025-03-17 07:51:00,,,,3,1742194260,,departure
2025-04-04,16:06:30,8505000,Luzern,IC,21,SBB,Basel SBB,2025-03-17 07:54:00,,,,7,1742194440,,departure
2025-04-04,16:06:30,8505000,Luzern,RE,7,BLS-bls,Bern,2025-03-17 07:57:00,,,,5,1742194620,,departure
2025-04-04,16:06:30,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-03-17 07:57:00,,,,5,1742194620,,departure
2025-04-04,16:06:30,8505000,Luzern,S,4,ZB,Stans,2025-03-17 07:57:00,,,,13,1742194620,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,15,SBB,Genève-Aéroport,2025-03-17 08:00:00,,,,8,1742194800,,departure
2025-04-04,16:06:30,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-17 08:02:00,,,,10B,1742194920,,departure
2025-04-04,16:06:30,8505000,Luzern,RE,24,SBB,Olten,2025-03-17 08:05:00,,,,9,1742195100,,departure
2025-04-04,16:06:30,8505000,Luzern,PE,LIX,ZB,Interlaken Ost,2025-03-17 08:06:00,,,,14,1742195160,,departure
2025-04-04,16:06:30,8505000,Luzern,S,3,SBB,Brunnen,2025-03-17 08:06:00,,,,11,1742195160,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,70,SBB,Zürich HB,2025-03-17 08:09:00,,,,6,1742195340,,departure
2025-04-04,16:06:30,8505000,Luzern,IR,LEX,ZB,Engelberg,2025-03-17 08:10:00,,,,12,1742195400,,departure
2025-04-04,16:06:31,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-17 23:58:00,,,,10,1742252280,,arrival
2025-04-04,16:06:33,8505000,Luzern,RE,24,SBB,Olten,2025-03-18 00:05:00,,,,9,1742252700,,departure
2025-04-04,16:06:33,8505000,Luzern,S,3,SBB,Brunnen,2025-03-18 00:06:00,,,,11,1742252760,,departure
2025-04-04,16:06:33,8505000,Luzern,S,9,SBB,Beinwil am See,2025-03-18 00:10:00,,,,10B,1742253000,,departure
2025-04-04,16:06:33,8505000,Luzern,S,5,ZB,Giswil,2025-03-18 00:12:00,,,,14,1742253120,,departure
2025-04-04,16:06:33,8505000,Luzern,S,6,BLS-bls,Willisau,2025-03-18 00:16:00,,,,5B-D,1742253360,,departure
2025-04-04,16:06:33,8505000,Luzern,S,1,SBB,Olten,2025-03-18 00:30:00,,,,9,1742254200,,departure
2025-04-04,16:06:33,8505000,Luzern,S,4,ZB,Wolfenschiessen,2025-03-18 00:32:00,,,,14,1742254320,,departure
2025-04-04,16:06:33,8505000,Luzern,S,3,SBB,Erstfeld,2025-03-18 00:39:00,,,,10,1742254740,,departure
2025-04-04,16:06:33,8505000,Luzern,S,5,ZB,Giswil,2025-03-18 00:42:00,,,,13B,1742254920,,departure
2025-04-04,16:06:33,8505000,Luzern,S,4,ZB,Stans,2025-03-18 01:02:00,,,,14,1742256120,,departure
2025-04-04,16:06:33,8505000,Luzern,S,1,SBB,Turgi,2025-03-18 04:21:00,,,,6CD,1742268060,,departure
2025-04-04,16:06:33,8505000,Luzern,RE,7,BLS-bls,Bern,2025-03-18 04:50:00,,,,11B-D,1742269800,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,26,SOB-sob,Basel SBB,2025-03-18 04:54:00,,,,9,1742270040,,departure
2025-04-04,16:06:33,8505000,Luzern,RE,24,SBB,Olten,2025-03-18 04:58:00,,,,4,1742270280,,departure
2025-04-04,16:06:33,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-18 05:02:00,,,,11,1742270520,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,LEX,ZB,Engelberg,2025-03-18 05:04:00,,,,15,1742270640,,departure
2025-04-04,16:06:33,8505000,Luzern,S,1,SBB,Sursee,2025-03-18 05:14:00,,,,4,1742271240,,departure
2025-04-04,16:06:33,8505000,Luzern,S,6,BLS-bls,Langnau i.E.,2025-03-18 05:16:00,,,,10,1742271360,,departure
2025-04-04,16:06:33,8505000,Luzern,S,6,BLS-bls,Langenthal,2025-03-18 05:16:00,,,,10,1742271360,,departure
2025-04-04,16:06:33,8505000,Luzern,S,1,SBB,Baar,2025-03-18 05:21:00,,,,9,1742271660,,departure
2025-04-04,16:06:33,8505000,Luzern,S,55,ZB,Sachseln,2025-03-18 05:24:00,,,,13B,1742271840,,departure
2025-04-04,16:06:33,8505000,Luzern,S,4,ZB,Wolfenschiessen,2025-03-18 05:27:00,,,,14B,1742272020,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,27,SBB,Basel SBB,2025-03-18 05:30:00,,,,7,1742272200,,departure
2025-04-04,16:06:33,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-18 05:32:00,,,,11,1742272320,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,75,SBB,Konstanz,2025-03-18 05:35:00,,,,5,1742272500,,departure
2025-04-04,16:06:33,8505000,Luzern,S,3,SBB,Brunnen,2025-03-18 05:39:00,,,,2,1742272740,,departure
2025-04-04,16:06:33,8505000,Luzern,S,5,ZB,Giswil,2025-03-18 05:42:00,,,,15,1742272920,,departure
2025-04-04,16:06:33,8505000,Luzern,S,1,SBB,Sursee,2025-03-18 05:44:00,,,,9,1742273040,,departure
2025-04-04,16:06:33,8505000,Luzern,S,1,SBB,Baar,2025-03-18 05:51:00,,,,7,1742273460,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,26,SBB,Basel SBB,2025-03-18 05:54:00,,,,4,1742273640,,departure
2025-04-04,16:06:33,8505000,Luzern,RE,7,BLS-bls,Bern,2025-03-18 05:57:00,,,,5,1742273820,,departure
2025-04-04,16:06:33,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-03-18 05:57:00,,,,5,1742273820,,departure
2025-04-04,16:06:33,8505000,Luzern,S,4,ZB,Stans,2025-03-18 05:57:00,,,,14,1742273820,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,15,SBB,Genève-Aéroport,2025-03-18 06:00:00,,,,8,1742274000,,departure
2025-04-04,16:06:33,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-18 06:02:00,,,,10,1742274120,,departure
2025-04-04,16:06:33,8505000,Luzern,RE,24,SBB,Olten,2025-03-18 06:05:00,,,,9,1742274300,,departure
2025-04-04,16:06:33,8505000,Luzern,PE,LIX,ZB,Interlaken Ost,2025-03-18 06:06:00,,,,12,1742274360,,departure
2025-04-04,16:06:33,8505000,Luzern,S,3,SBB,Brunnen,2025-03-18 06:06:00,,,,11B-D,1742274360,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,70,SBB,Zürich HB,2025-03-18 06:09:00,,,,3,1742274540,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,LEX,ZB,Engelberg,2025-03-18 06:10:00,,,,13BC,1742274600,,departure
2025-04-04,16:06:33,8505000,Luzern,S,5,ZB,Giswil,2025-03-18 06:12:00,,,,14,1742274720,,departure
2025-04-04,16:06:33,8505000,Luzern,S,1,SBB,Sursee,2025-03-18 06:14:00,,,,4,1742274840,,departure
2025-04-04,16:06:33,8505000,Luzern,S,6,BLS-bls,Langenthal,2025-03-18 06:16:00,,,,5,1742274960,,departure
2025-04-04,16:06:33,8505000,Luzern,S,6,BLS-bls,Langnau i.E.,2025-03-18 06:16:00,,,,5,1742274960,,departure
2025-04-04,16:06:33,8505000,Luzern,IC,21,SBB,Lugano,2025-03-18 06:18:00,,,,7,1742275080,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,002566,SBB,Zürich HB,2025-03-18 06:20:00,,,,10,1742275200,,departure
2025-04-04,16:06:33,8505000,Luzern,S,1,SBB,Baar,2025-03-18 06:21:00,,,,11,1742275260,,departure
2025-04-04,16:06:33,8505000,Luzern,S,55,ZB,Sachseln,2025-03-18 06:24:00,,,,15,1742275440,,departure
2025-04-04,16:06:33,8505000,Luzern,S,4,ZB,Wolfenschiessen,2025-03-18 06:27:00,,,,14,1742275620,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,27,SBB,Basel SBB,2025-03-18 06:30:00,,,,6,1742275800,,departure
2025-04-04,16:06:33,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-18 06:32:00,,,,4,1742275920,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,75,SBB,Zürich HB,2025-03-18 06:35:00,,,,7,1742276100,,departure
2025-04-04,16:06:33,8505000,Luzern,S,77,BLS-bls,Willisau,2025-03-18 06:37:00,,,,3,1742276220,,departure
2025-04-04,16:06:33,8505000,Luzern,S,44,ZB,Stans,2025-03-18 06:38:00,,,,13,1742276280,,departure
2025-04-04,16:06:33,8505000,Luzern,S,3,SBB,Brunnen,2025-03-18 06:39:00,,,,2,1742276340,,departure
2025-04-04,16:06:33,8505000,Luzern,S,5,ZB,Giswil,2025-03-18 06:42:00,,,,14,1742276520,,departure
2025-04-04,16:06:33,8505000,Luzern,S,1,SBB,Sursee,2025-03-18 06:44:00,,,,10,1742276640,,departure
2025-04-04,16:06:33,8505000,Luzern,S,41,ZB,Horw,2025-03-18 06:49:00,,,,15,1742276940,,departure
2025-04-04,16:06:33,8505000,Luzern,S,1,SBB,Baar,2025-03-18 06:51:00,,,,3,1742277060,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,26,SOB-sob,Basel SBB,2025-03-18 06:54:00,,,,6,1742277240,,departure
2025-04-04,16:06:33,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-03-18 06:57:00,,,,5,1742277420,,departure
2025-04-04,16:06:33,8505000,Luzern,RE,7,BLS-bls,Bern,2025-03-18 06:57:00,,,,5,1742277420,,departure
2025-04-04,16:06:33,8505000,Luzern,S,4,ZB,Stans,2025-03-18 06:57:00,,,,13,1742277420,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,15,SBB,Genève-Aéroport,2025-03-18 07:00:00,,,,8,1742277600,,departure
2025-04-04,16:06:33,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-18 07:02:00,,,,10,1742277720,,departure
2025-04-04,16:06:33,8505000,Luzern,RE,24,SBB,Olten,2025-03-18 07:05:00,,,,9,1742277900,,departure
2025-04-04,16:06:33,8505000,Luzern,PE,LIX,ZB,Interlaken Ost,2025-03-18 07:06:00,,,,14,1742277960,,departure
2025-04-04,16:06:33,8505000,Luzern,S,3,SBB,Brunnen,2025-03-18 07:06:00,,,,11,1742277960,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,70,SBB,Zürich Flughafen,2025-03-18 07:09:00,,,,7,1742278140,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,LEX,ZB,Engelberg,2025-03-18 07:10:00,,,,12,1742278200,,departure
2025-04-04,16:06:33,8505000,Luzern,S,5,ZB,Giswil,2025-03-18 07:12:00,,,,15,1742278320,,departure
2025-04-04,16:06:33,8505000,Luzern,S,1,SBB,Sursee,2025-03-18 07:14:00,,,,3,1742278440,,departure
2025-04-04,16:06:33,8505000,Luzern,S,6,BLS-bls,Langnau i.E.,2025-03-18 07:16:00,,,,5,1742278560,,departure
2025-04-04,16:06:33,8505000,Luzern,S,6,BLS-bls,Langenthal,2025-03-18 07:16:00,,,,5,1742278560,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,26,SOB-sob,Locarno,2025-03-18 07:18:00,,,,6,1742278680,,departure
2025-04-04,16:06:33,8505000,Luzern,S,41,ZB,Horw,2025-03-18 07:19:00,,,,13,1742278740,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,002568,SBB,Zürich HB,2025-03-18 07:20:00,,,,9,1742278800,,departure
2025-04-04,16:06:33,8505000,Luzern,S,1,SBB,Baar,2025-03-18 07:21:00,,,,8,1742278860,,departure
2025-04-04,16:06:33,8505000,Luzern,S,4,ZB,Wolfenschiessen,2025-03-18 07:27:00,,,,14,1742279220,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,27,SBB,Basel SBB,2025-03-18 07:30:00,,,,4,1742279400,,departure
2025-04-04,16:06:33,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-18 07:32:00,,,,7,1742279520,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,75,SBB,Konstanz,2025-03-18 07:35:00,,,,5,1742279700,,departure
2025-04-04,16:06:33,8505000,Luzern,S,77,BLS-bls,Willisau,2025-03-18 07:37:00,,,,2,1742279820,,departure
2025-04-04,16:06:33,8505000,Luzern,S,44,ZB,Stans,2025-03-18 07:38:00,,,,12,1742279880,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,VAE,SOB-sob,St. Gallen,2025-03-18 07:39:00,,,,3,1742279940,,departure
2025-04-04,16:06:33,8505000,Luzern,S,5,ZB,Giswil,2025-03-18 07:42:00,,,,13,1742280120,,departure
2025-04-04,16:06:33,8505000,Luzern,S,1,SBB,Sursee,2025-03-18 07:44:00,,,,9,1742280240,,departure
2025-04-04,16:06:33,8505000,Luzern,S,41,ZB,Horw,2025-03-18 07:49:00,,,,15,1742280540,,departure
2025-04-04,16:06:33,8505000,Luzern,S,1,SBB,Baar,2025-03-18 07:51:00,,,,3,1742280660,,departure
2025-04-04,16:06:33,8505000,Luzern,IC,21,SBB,Basel SBB,2025-03-18 07:54:00,,,,7,1742280840,,departure
2025-04-04,16:06:33,8505000,Luzern,RE,7,BLS-bls,Bern,2025-03-18 07:57:00,,,,5,1742281020,,departure
2025-04-04,16:06:33,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-03-18 07:57:00,,,,5,1742281020,,departure
2025-04-04,16:06:33,8505000,Luzern,S,4,ZB,Stans,2025-03-18 07:57:00,,,,13,1742281020,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,15,SBB,Genève-Aéroport,2025-03-18 08:00:00,,,,8,1742281200,,departure
2025-04-04,16:06:33,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-18 08:02:00,,,,10B,1742281320,,departure
2025-04-04,16:06:33,8505000,Luzern,RE,24,SBB,Olten,2025-03-18 08:05:00,,,,9,1742281500,,departure
2025-04-04,16:06:33,8505000,Luzern,PE,LIX,ZB,Interlaken Ost,2025-03-18 08:06:00,,,,14,1742281560,,departure
2025-04-04,16:06:33,8505000,Luzern,S,3,SBB,Brunnen,2025-03-18 08:06:00,,,,11,1742281560,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,70,SBB,Zürich HB,2025-03-18 08:09:00,,,,6,1742281740,,departure
2025-04-04,16:06:33,8505000,Luzern,IR,LEX,ZB,Engelberg,2025-03-18 08:10:00,,,,12,1742281800,,departure
2025-04-04,16:06:34,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-18 23:58:00,,,,10,1742338680,,arrival
2025-04-04,16:06:37,8505000,Luzern,RE,24,SBB,Olten,2025-03-19 00:05:00,,,,9,1742339100,,departure
2025-04-04,16:06:37,8505000,Luzern,S,3,SBB,Brunnen,2025-03-19 00:06:00,,,,11,1742339160,,departure
2025-04-04,16:06:37,8505000,Luzern,S,9,SBB,Beinwil am See,2025-03-19 00:10:00,,,,10B,1742339400,,departure
2025-04-04,16:06:37,8505000,Luzern,S,5,ZB,Giswil,2025-03-19 00:12:00,,,,14,1742339520,,departure
2025-04-04,16:06:37,8505000,Luzern,S,6,BLS-bls,Willisau,2025-03-19 00:16:00,,,,5B-D,1742339760,,departure
2025-04-04,16:06:37,8505000,Luzern,S,1,SBB,Olten,2025-03-19 00:30:00,,,,9,1742340600,,departure
2025-04-04,16:06:37,8505000,Luzern,S,4,ZB,Wolfenschiessen,2025-03-19 00:32:00,,,,14,1742340720,,departure
2025-04-04,16:06:37,8505000,Luzern,S,3,SBB,Erstfeld,2025-03-19 00:39:00,,,,10,1742341140,,departure
2025-04-04,16:06:37,8505000,Luzern,S,5,ZB,Giswil,2025-03-19 00:42:00,,,,13B,1742341320,,departure
2025-04-04,16:06:37,8505000,Luzern,S,4,ZB,Stans,2025-03-19 01:02:00,,,,14,1742342520,,departure
2025-04-04,16:06:37,8505000,Luzern,S,1,SBB,Turgi,2025-03-19 04:21:00,,,,6CD,1742354460,,departure
2025-04-04,16:06:37,8505000,Luzern,RE,7,BLS-bls,Bern,2025-03-19 04:50:00,,,,11B-D,1742356200,,departure
2025-04-04,16:06:37,8505000,Luzern,IR,26,SOB-sob,Basel SBB,2025-03-19 04:54:00,,,,9,1742356440,,departure
2025-04-04,16:06:37,8505000,Luzern,RE,24,SBB,Olten,2025-03-19 04:58:00,,,,4,1742356680,,departure
2025-04-04,16:06:37,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-19 05:02:00,,,,11,1742356920,,departure
2025-04-04,16:06:37,8505000,Luzern,IR,LEX,ZB,Engelberg,2025-03-19 05:04:00,,,,15,1742357040,,departure
2025-04-04,16:06:37,8505000,Luzern,S,1,SBB,Sursee,2025-03-19 05:14:00,,,,4,1742357640,,departure
2025-04-04,16:06:37,8505000,Luzern,S,6,BLS-bls,Langnau i.E.,2025-03-19 05:16:00,,,,10,1742357760,,departure
2025-04-04,16:06:37,8505000,Luzern,S,6,BLS-bls,Langenthal,2025-03-19 05:16:00,,,,10,1742357760,,departure
2025-04-04,16:06:37,8505000,Luzern,S,1,SBB,Baar,2025-03-19 05:21:00,,,,9,1742358060,,departure
2025-04-04,16:06:37,8505000,Luzern,S,55,ZB,Sachseln,2025-03-19 05:24:00,,,,13B,1742358240,,departure
2025-04-04,16:06:37,8505000,Luzern,S,4,ZB,Wolfenschiessen,2025-03-19 05:27:00,,,,14B,1742358420,,departure
2025-04-04,16:06:37,8505000,Luzern,IR,27,SBB,Basel SBB,2025-03-19 05:30:00,,,,7,1742358600,,departure
2025-04-04,16:06:37,8505000,Luzern,S,9,SBB,Lenzburg,2025-03-19 05:32:00,,,,11,1742358720,,departure
2025-04-04,16:06:37,8505000,Luzern,IR,75,SBB,Konstanz,2025-03-19 05:35:00,,,,5,1742358900,,departure
2025-04-04,16:06:37,8505000,Luzern,S,3,SBB,Brunnen,2025-03-19 05:39:00,,,,2,1742359140,,departure
2025-04-04,16:06:37,8505000,Luzern,S,5,ZB,Giswil,2025-03-19 05:42:00,,,,15,1742359320,,departure
2025-04-04,16:06:37,8505000,Luzern,S,1,SBB,Sursee,2025-03-19 05:44:00,,,,9,1742359440,,departure
2025-04-04,16:06:37,8505000,Luzern,S,1,SBB,Baar,2025-03-19 05:51:00,,,,7,1742359860,,departure
