collection_date,collection_time,station_id,station_name,train_category,train_number,train_operator,train_to,departure_date,departure_time,arrival_date,arrival_time,departure_timestamp,arrival_timestamp,delay,platform,prognosis_departure,prognosis_arrival,prognosis_platform,capacity1st,capacity2nd,board_type,request_time,request_date,train_id
2025-04-06,16:58:43,8505000,Luzern,RE,24,SBB,Olten,2025-01-31,16:05:00,,,16:05:00,,,9,,,,,,departure,16:00,2025-01-31,RE_24
2025-04-06,16:58:44,8505000,Luzern,RE,24,SBB,Olten,2025-01-31,17:05:00,,,17:05:00,,,9,,,,,,departure,17:00,2025-01-31,RE_24
2025-04-06,16:58:45,8505000,Luzern,RE,24,SBB,Olten,2025-01-31,18:05:00,,,18:05:00,,,9,,,,,,departure,18:00,2025-01-31,RE_24
2025-04-06,16:58:46,8505000,Luzern,RE,24,SBB,Olten,2025-01-31,19:05:00,,,19:05:00,,,9,,,,,,departure,19:00,2025-01-31,RE_24
2025-04-06,16:58:47,8505000,Luzern,RE,24,SBB,Olten,2025-01-31,20:05:00,,,20:05:00,,,9,,,,,,departure,20:00,2025-01-31,RE_24
2025-04-06,16:58:48,8505000,Luzern,RE,24,SBB,Olten,2025-01-31,21:05:00,,,21:05:00,,,9,,,,,,departure,21:00,2025-01-31,RE_24
2025-04-06,16:58:49,8505000,Luzern,RE,24,SBB,Olten,2025-01-31,22:05:00,,,22:05:00,,,10,,,,,,departure,22:00,2025-01-31,RE_24
2025-04-06,16:58:50,8505000,Luzern,RE,24,SBB,Olten,2025-01-31,23:05:00,,,23:05:00,,,7,,,,,,departure,23:00,2025-01-31,RE_24
2025-04-06,16:48:39,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-01,07:03:00,,,07:03:00,,,5,,,,,,arrival,07:00,2025-01-01,RE_7
2025-04-06,16:48:39,8505000,Luzern,RE,7,BLS-bls,Langnau i.E.,2025-01-01,07:03:00,,,07:03:00,,,5,,,,,,arrival,07:00,2025-01-01,RE_7
2025-04-06,16:48:40,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-01,08:03:00,,,08:03:00,,,5,,,,,,arrival,08:00,2025-01-01,RE_7
2025-04-06,16:48:40,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-01,08:03:00,,,08:03:00,,,5,,,,,,arrival,08:00,2025-01-01,RE_7
2025-04-06,16:48:40,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-01,09:03:00,,,09:03:00,,,5,,,,,,arrival,09:00,2025-01-01,RE_7
2025-04-06,16:48:40,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-01,09:03:00,,,09:03:00,,,5,,,,,,arrival,09:00,2025-01-01,RE_7
2025-04-06,16:48:41,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-01,10:03:00,,,10:03:00,,,5,,,,,,arrival,10:00,2025-01-01,RE_7
2025-04-06,16:48:41,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-01,10:03:00,,,10:03:00,,,5,,,,,,arrival,10:00,2025-01-01,RE_7
2025-04-06,16:48:42,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-01,11:03:00,,,11:03:00,,,5,,,,,,arrival,11:00,2025-01-01,RE_7
2025-04-06,16:48:42,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-01,11:03:00,,,11:03:00,,,5,,,,,,arrival,11:00,2025-01-01,RE_7
2025-04-06,16:48:43,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-01,12:03:00,,,12:03:00,,,5,,,,,,arrival,12:00,2025-01-01,RE_7
2025-04-06,16:48:43,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-01,12:03:00,,,12:03:00,,,5,,,,,,arrival,12:00,2025-01-01,RE_7
2025-04-06,16:48:44,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-01,13:03:00,,,13:03:00,,,5,,,,,,arrival,13:00,2025-01-01,RE_7
2025-04-06,16:48:44,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-01,13:03:00,,,13:03:00,,,5,,,,,,arrival,13:00,2025-01-01,RE_7
2025-04-06,16:48:45,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-01,14:03:00,,,14:03:00,,,5,,,,,,arrival,14:00,2025-01-01,RE_7
2025-04-06,16:48:45,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-01,14:03:00,,,14:03:00,,,5,,,,,,arrival,14:00,2025-01-01,RE_7
2025-04-06,16:48:46,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-01,15:03:00,,,15:03:00,,,5,,,,,,arrival,15:00,2025-01-01,RE_7
2025-04-06,16:48:46,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-01,15:03:00,,,15:03:00,,,5,,,,,,arrival,15:00,2025-01-01,RE_7
2025-04-06,16:48:47,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-01,16:03:00,,,16:03:00,,,5,,,,,,arrival,16:00,2025-01-01,RE_7
2025-04-06,16:48:47,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-01,16:03:00,,,16:03:00,,,5,,,,,,arrival,16:00,2025-01-01,RE_7
2025-04-06,16:48:48,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-01,17:03:00,,,17:03:00,,,5,,,,,,arrival,17:00,2025-01-01,RE_7
2025-04-06,16:48:48,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-01,17:03:00,,,17:03:00,,,5,,,,,,arrival,17:00,2025-01-01,RE_7
2025-04-06,16:48:49,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-01,18:03:00,,,18:03:00,,,5,,,,,,arrival,18:00,2025-01-01,RE_7
2025-04-06,16:48:49,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-01,18:03:00,,,18:03:00,,,5,,,,,,arrival,18:00,2025-01-01,RE_7
2025-04-06,16:48:50,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-01,19:03:00,,,19:03:00,,,5,,,,,,arrival,19:00,2025-01-01,RE_7
2025-04-06,16:48:50,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-01,19:03:00,,,19:03:00,,,5,,,,,,arrival,19:00,2025-01-01,RE_7
2025-04-06,16:48:51,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-01,20:03:00,,,20:03:00,,,5,,,,,,arrival,20:00,2025-01-01,RE_7
2025-04-06,16:48:51,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-01,20:03:00,,,20:03:00,,,5,,,,,,arrival,20:00,2025-01-01,RE_7
2025-04-06,16:48:51,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-01,21:03:00,,,21:03:00,,,6,,,,,,arrival,21:00,2025-01-01,RE_7
2025-04-06,16:48:51,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-01,21:03:00,,,21:03:00,,,6,,,,,,arrival,21:00,2025-01-01,RE_7
2025-04-06,16:48:52,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-01,22:03:00,,,22:03:00,,,6,,,,,,arrival,22:00,2025-01-01,RE_7
2025-04-06,16:48:52,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-01,22:03:00,,,22:03:00,,,6,,,,,,arrival,22:00,2025-01-01,RE_7
2025-04-06,16:48:53,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-01,23:03:00,,,23:03:00,,,7,,,,,,arrival,23:00,2025-01-01,RE_7
2025-04-06,16:48:53,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-01,23:03:00,,,23:03:00,,,7,,,,,,arrival,23:00,2025-01-01,RE_7
2025-04-06,16:48:56,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-02,07:03:00,,,07:03:00,,,5,,,,,,arrival,07:00,2025-01-02,RE_7
2025-04-06,16:48:56,8505000,Luzern,RE,7,BLS-bls,Langnau i.E.,2025-01-02,07:03:00,,,07:03:00,,,5,,,,,,arrival,07:00,2025-01-02,RE_7
2025-04-06,16:48:57,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-02,08:03:00,,,08:03:00,,,5,,,,,,arrival,08:00,2025-01-02,RE_7
2025-04-06,16:48:57,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-02,08:03:00,,,08:03:00,,,5,,,,,,arrival,08:00,2025-01-02,RE_7
2025-04-06,16:48:58,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-02,09:03:00,,,09:03:00,,,5,,,,,,arrival,09:00,2025-01-02,RE_7
2025-04-06,16:48:58,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-02,09:03:00,,,09:03:00,,,5,,,,,,arrival,09:00,2025-01-02,RE_7
2025-04-06,16:48:59,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-02,10:03:00,,,10:03:00,,,5,,,,,,arrival,10:00,2025-01-02,RE_7
2025-04-06,16:48:59,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-02,10:03:00,,,10:03:00,,,5,,,,,,arrival,10:00,2025-01-02,RE_7
2025-04-06,16:49:00,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-02,11:03:00,,,11:03:00,,,5,,,,,,arrival,11:00,2025-01-02,RE_7
2025-04-06,16:49:00,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-02,11:03:00,,,11:03:00,,,5,,,,,,arrival,11:00,2025-01-02,RE_7
2025-04-06,16:49:00,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-02,12:03:00,,,12:03:00,,,5,,,,,,arrival,12:00,2025-01-02,RE_7
2025-04-06,16:49:00,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-02,12:03:00,,,12:03:00,,,5,,,,,,arrival,12:00,2025-01-02,RE_7
2025-04-06,16:49:01,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-02,13:03:00,,,13:03:00,,,5,,,,,,arrival,13:00,2025-01-02,RE_7
2025-04-06,16:49:01,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-02,13:03:00,,,13:03:00,,,5,,,,,,arrival,13:00,2025-01-02,RE_7
2025-04-06,16:49:02,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-02,14:03:00,,,14:03:00,,,5,,,,,,arrival,14:00,2025-01-02,RE_7
2025-04-06,16:49:02,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-02,14:03:00,,,14:03:00,,,5,,,,,,arrival,14:00,2025-01-02,RE_7
2025-04-06,16:49:03,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-02,15:03:00,,,15:03:00,,,5,,,,,,arrival,15:00,2025-01-02,RE_7
2025-04-06,16:49:03,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-02,15:03:00,,,15:03:00,,,5,,,,,,arrival,15:00,2025-01-02,RE_7
2025-04-06,16:49:04,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-02,16:03:00,,,16:03:00,,,5,,,,,,arrival,16:00,2025-01-02,RE_7
2025-04-06,16:49:04,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-02,16:03:00,,,16:03:00,,,5,,,,,,arrival,16:00,2025-01-02,RE_7
2025-04-06,16:49:05,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-02,17:03:00,,,17:03:00,,,5,,,,,,arrival,17:00,2025-01-02,RE_7
2025-04-06,16:49:05,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-02,17:03:00,,,17:03:00,,,5,,,,,,arrival,17:00,2025-01-02,RE_7
2025-04-06,16:49:06,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-02,18:03:00,,,18:03:00,,,5,,,,,,arrival,18:00,2025-01-02,RE_7
2025-04-06,16:49:06,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-02,18:03:00,,,18:03:00,,,5,,,,,,arrival,18:00,2025-01-02,RE_7
2025-04-06,16:49:07,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-02,19:03:00,,,19:03:00,,,5,,,,,,arrival,19:00,2025-01-02,RE_7
2025-04-06,16:49:07,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-02,19:03:00,,,19:03:00,,,5,,,,,,arrival,19:00,2025-01-02,RE_7
2025-04-06,16:49:08,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-02,20:03:00,,,20:03:00,,,5,,,,,,arrival,20:00,2025-01-02,RE_7
2025-04-06,16:49:08,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-02,20:03:00,,,20:03:00,,,5,,,,,,arrival,20:00,2025-01-02,RE_7
2025-04-06,16:49:08,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-02,21:03:00,,,21:03:00,,,6,,,,,,arrival,21:00,2025-01-02,RE_7
2025-04-06,16:49:08,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-02,21:03:00,,,21:03:00,,,6,,,,,,arrival,21:00,2025-01-02,RE_7
2025-04-06,16:49:09,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-02,22:03:00,,,22:03:00,,,6,,,,,,arrival,22:00,2025-01-02,RE_7
2025-04-06,16:49:09,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-02,22:03:00,,,22:03:00,,,6,,,,,,arrival,22:00,2025-01-02,RE_7
2025-04-06,16:49:10,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-02,23:03:00,,,23:03:00,,,7,,,,,,arrival,23:00,2025-01-02,RE_7
2025-04-06,16:49:10,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-02,23:03:00,,,23:03:00,,,7,,,,,,arrival,23:00,2025-01-02,RE_7
2025-04-06,16:49:12,8505000,Luzern,RE,7,BLS-bls,Huttwil,2025-01-03,06:03:00,,,06:03:00,,,5,,,,,,arrival,06:00,2025-01-03,RE_7
2025-04-06,16:49:12,8505000,Luzern,RE,7,BLS-bls,Langnau i.E.,2025-01-03,06:03:00,,,06:03:00,,,5,,,,,,arrival,06:00,2025-01-03,RE_7
2025-04-06,16:49:13,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-03,07:03:00,,,07:03:00,,,5,,,,,,arrival,07:00,2025-01-03,RE_7
2025-04-06,16:49:13,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-03,07:03:00,,,07:03:00,,,5,,,,,,arrival,07:00,2025-01-03,RE_7
2025-04-06,16:49:15,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-03,08:03:00,,,08:03:00,,,5,,,,,,arrival,08:00,2025-01-03,RE_7
2025-04-06,16:49:15,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-03,08:03:00,,,08:03:00,,,5,,,,,,arrival,08:00,2025-01-03,RE_7
2025-04-06,16:49:15,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-03,09:03:00,,,09:03:00,,,5,,,,,,arrival,09:00,2025-01-03,RE_7
2025-04-06,16:49:15,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-03,09:03:00,,,09:03:00,,,5,,,,,,arrival,09:00,2025-01-03,RE_7
2025-04-06,16:49:16,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-03,10:03:00,,,10:03:00,,,4,,,,,,arrival,10:00,2025-01-03,RE_7
2025-04-06,16:49:16,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-03,10:03:00,,,10:03:00,,,4,,,,,,arrival,10:00,2025-01-03,RE_7
2025-04-06,16:49:18,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-03,11:03:00,,,11:03:00,,,5,,,,,,arrival,11:00,2025-01-03,RE_7
2025-04-06,16:49:18,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-03,11:03:00,,,11:03:00,,,5,,,,,,arrival,11:00,2025-01-03,RE_7
2025-04-06,16:49:18,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-03,12:03:00,,,12:03:00,,,4,,,,,,arrival,12:00,2025-01-03,RE_7
2025-04-06,16:49:18,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-03,12:03:00,,,12:03:00,,,4,,,,,,arrival,12:00,2025-01-03,RE_7
2025-04-06,16:49:20,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-03,13:03:00,,,13:03:00,,,5,,,,,,arrival,13:00,2025-01-03,RE_7
2025-04-06,16:49:20,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-03,13:03:00,,,13:03:00,,,5,,,,,,arrival,13:00,2025-01-03,RE_7
2025-04-06,16:49:21,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-03,14:03:00,,,14:03:00,,,5,,,,,,arrival,14:00,2025-01-03,RE_7
2025-04-06,16:49:21,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-03,14:03:00,,,14:03:00,,,5,,,,,,arrival,14:00,2025-01-03,RE_7
2025-04-06,16:49:21,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-03,15:03:00,,,15:03:00,,,6,,,,,,arrival,15:00,2025-01-03,RE_7
2025-04-06,16:49:21,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-03,15:03:00,,,15:03:00,,,6,,,,,,arrival,15:00,2025-01-03,RE_7
2025-04-06,16:49:23,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-03,16:03:00,,,16:03:00,,,5,,,,,,arrival,16:00,2025-01-03,RE_7
2025-04-06,16:49:23,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-03,16:03:00,,,16:03:00,,,5,,,,,,arrival,16:00,2025-01-03,RE_7
2025-04-06,16:49:24,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-03,17:03:00,,,17:03:00,,,5,,,,,,arrival,17:00,2025-01-03,RE_7
2025-04-06,16:49:24,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-03,17:03:00,,,17:03:00,,,5,,,,,,arrival,17:00,2025-01-03,RE_7
2025-04-06,16:49:25,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-03,18:03:00,,,18:03:00,,,5,,,,,,arrival,18:00,2025-01-03,RE_7
2025-04-06,16:49:25,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-03,18:03:00,,,18:03:00,,,5,,,,,,arrival,18:00,2025-01-03,RE_7
2025-04-06,16:49:26,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-03,19:03:00,,,19:03:00,,,5,,,,,,arrival,19:00,2025-01-03,RE_7
2025-04-06,16:49:26,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-03,19:03:00,,,19:03:00,,,5,,,,,,arrival,19:00,2025-01-03,RE_7
2025-04-06,16:49:27,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-03,20:03:00,,,20:03:00,,,5,,,,,,arrival,20:00,2025-01-03,RE_7
2025-04-06,16:49:27,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-03,20:03:00,,,20:03:00,,,5,,,,,,arrival,20:00,2025-01-03,RE_7
2025-04-06,16:49:28,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-03,21:03:00,,,21:03:00,,,5,,,,,,arrival,21:00,2025-01-03,RE_7
2025-04-06,16:49:28,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-03,21:03:00,,,21:03:00,,,5,,,,,,arrival,21:00,2025-01-03,RE_7
2025-04-06,16:49:30,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-03,22:03:00,,,22:03:00,,,5,,,,,,arrival,22:00,2025-01-03,RE_7
2025-04-06,16:49:30,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-03,22:03:00,,,22:03:00,,,5,,,,,,arrival,22:00,2025-01-03,RE_7
2025-04-06,16:49:31,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-03,23:03:00,,,23:03:00,,,5,,,,,,arrival,23:00,2025-01-03,RE_7
2025-04-06,16:49:31,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-03,23:03:00,,,23:03:00,,,5,,,,,,arrival,23:00,2025-01-03,RE_7
2025-04-06,16:49:36,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-04,07:03:00,,,07:03:00,,,5,,,,,,arrival,07:00,2025-01-04,RE_7
2025-04-06,16:49:36,8505000,Luzern,RE,7,BLS-bls,Langnau i.E.,2025-01-04,07:03:00,,,07:03:00,,,5,,,,,,arrival,07:00,2025-01-04,RE_7
2025-04-06,16:49:37,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-04,08:03:00,,,08:03:00,,,6,,,,,,arrival,08:00,2025-01-04,RE_7
2025-04-06,16:49:37,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-04,08:03:00,,,08:03:00,,,6,,,,,,arrival,08:00,2025-01-04,RE_7
2025-04-06,16:49:38,8505000,Luzern,RE,7,BLS-bls,Huttwil,2025-01-04,09:03:00,,,09:03:00,,,5,,,,,,arrival,09:00,2025-01-04,RE_7
2025-04-06,16:49:38,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-04,09:03:00,,,09:03:00,,,5,,,,,,arrival,09:00,2025-01-04,RE_7
2025-04-06,16:49:39,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-04,10:03:00,,,10:03:00,,,5,,,,,,arrival,10:00,2025-01-04,RE_7
2025-04-06,16:49:39,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-04,10:03:00,,,10:03:00,,,5,,,,,,arrival,10:00,2025-01-04,RE_7
2025-04-06,16:49:40,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-04,11:03:00,,,11:03:00,,,5,,,,,,arrival,11:00,2025-01-04,RE_7
2025-04-06,16:49:40,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-04,11:03:00,,,11:03:00,,,5,,,,,,arrival,11:00,2025-01-04,RE_7
2025-04-06,16:49:41,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-04,12:03:00,,,12:03:00,,,5,,,,,,arrival,12:00,2025-01-04,RE_7
2025-04-06,16:49:41,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-04,12:03:00,,,12:03:00,,,5,,,,,,arrival,12:00,2025-01-04,RE_7
2025-04-06,16:49:42,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-04,13:03:00,,,13:03:00,,,5,,,,,,arrival,13:00,2025-01-04,RE_7
2025-04-06,16:49:42,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-04,13:03:00,,,13:03:00,,,5,,,,,,arrival,13:00,2025-01-04,RE_7
2025-04-06,16:49:43,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-04,14:03:00,,,14:03:00,,,5,,,,,,arrival,14:00,2025-01-04,RE_7
2025-04-06,16:49:43,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-04,14:03:00,,,14:03:00,,,5,,,,,,arrival,14:00,2025-01-04,RE_7
2025-04-06,16:49:44,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-04,15:03:00,,,15:03:00,,,5,,,,,,arrival,15:00,2025-01-04,RE_7
2025-04-06,16:49:44,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-04,15:03:00,,,15:03:00,,,5,,,,,,arrival,15:00,2025-01-04,RE_7
2025-04-06,16:49:45,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-04,16:03:00,,,16:03:00,,,5,,,,,,arrival,16:00,2025-01-04,RE_7
2025-04-06,16:49:45,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-04,16:03:00,,,16:03:00,,,5,,,,,,arrival,16:00,2025-01-04,RE_7
2025-04-06,16:49:46,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-04,17:03:00,,,17:03:00,,,5,,,,,,arrival,17:00,2025-01-04,RE_7
2025-04-06,16:49:46,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-04,17:03:00,,,17:03:00,,,5,,,,,,arrival,17:00,2025-01-04,RE_7
2025-04-06,16:49:47,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-04,18:03:00,,,18:03:00,,,5,,,,,,arrival,18:00,2025-01-04,RE_7
2025-04-06,16:49:47,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-04,18:03:00,,,18:03:00,,,5,,,,,,arrival,18:00,2025-01-04,RE_7
2025-04-06,16:49:48,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-04,19:03:00,,,19:03:00,,,5,,,,,,arrival,19:00,2025-01-04,RE_7
2025-04-06,16:49:48,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-04,19:03:00,,,19:03:00,,,5,,,,,,arrival,19:00,2025-01-04,RE_7
2025-04-06,16:49:49,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-04,20:03:00,,,20:03:00,,,4,,,,,,arrival,20:00,2025-01-04,RE_7
2025-04-06,16:49:49,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-04,20:03:00,,,20:03:00,,,4,,,,,,arrival,20:00,2025-01-04,RE_7
2025-04-06,16:49:50,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-04,21:03:00,,,21:03:00,,,5,,,,,,arrival,21:00,2025-01-04,RE_7
2025-04-06,16:49:50,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-04,21:03:00,,,21:03:00,,,5,,,,,,arrival,21:00,2025-01-04,RE_7
2025-04-06,16:49:51,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-04,22:03:00,,,22:03:00,,,5,,,,,,arrival,22:00,2025-01-04,RE_7
2025-04-06,16:49:51,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-04,22:03:00,,,22:03:00,,,5,,,,,,arrival,22:00,2025-01-04,RE_7
2025-04-06,16:49:51,8505000,Luzern,RE,7,BLS-bls,Langenthal,2025-01-04,23:03:00,,,23:03:00,,,7,,,,,,arrival,23:00,2025-01-04,RE_7
2025-04-06,16:49:51,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-04,23:03:00,,,23:03:00,,,7,,,,,,arrival,23:00,2025-01-04,RE_7
2025-04-06,16:49:54,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-05,07:03:00,,,07:03:00,,,5,,,,,,arrival,07:00,2025-01-05,RE_7
2025-04-06,16:49:54,8505000,Luzern,RE,7,BLS-bls,Langnau i.E.,2025-01-05,07:03:00,,,07:03:00,,,5,,,,,,arrival,07:00,2025-01-05,RE_7
2025-04-06,16:49:55,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-05,08:03:00,,,08:03:00,,,5,,,,,,arrival,08:00,2025-01-05,RE_7
2025-04-06,16:49:55,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-05,08:03:00,,,08:03:00,,,5,,,,,,arrival,08:00,2025-01-05,RE_7
2025-04-06,16:49:56,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-05,09:03:00,,,09:03:00,,,5,,,,,,arrival,09:00,2025-01-05,RE_7
2025-04-06,16:49:56,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-05,09:03:00,,,09:03:00,,,5,,,,,,arrival,09:00,2025-01-05,RE_7
2025-04-06,16:49:57,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-05,10:03:00,,,10:03:00,,,5,,,,,,arrival,10:00,2025-01-05,RE_7
2025-04-06,16:49:57,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-05,10:03:00,,,10:03:00,,,5,,,,,,arrival,10:00,2025-01-05,RE_7
2025-04-06,16:49:58,8505000,Luzern,RE,7,BLS-bls,Willisau,2025-01-05,11:03:00,,,11:03:00,,,5,,,,,,arrival,11:00,2025-01-05,RE_7
2025-04-06,16:49:58,8505000,Luzern,RE,7,BLS-bls,Bern,2025-01-05,11:03:00,,,11:03:00,,,5,,,,,,arrival,11:00,2025-01-05,RE_7
